source	target
ARNT	SLC25A36
ARNT	CP
ARNT	TIPARP
ARNT	MFSD1
ARNT	MCF2L2
ARNT	TNK2
ARNT	ZFX
ARNT	PRDM2
ARNT	BSDC1
ARNT	STK40
ARNT	HIVEP3
ARNT	F11R
ARNT	LGALS8
ARNT	KLF6
ARNT	NMT2
ARNT	FAM13C
ARNT	MRFAP1
ARNT	AFAP1
ARNT	ABLIM2
ARNT	DDX47
ARNT	DERA
ARNT	DTX3
ARNT	OS9
ARNT	SRGAP1
ARNT	BTG1
ARNT	CLIP1
ARNT	HIP1R
ARNT	RRP1B
ARNT	ADARB1
ARNT	RBFOX2
ARNT	KIAA0930
ARNT	CTNNA1
ARNT	CYB5D1
ARNT	FLCN
ARNT	DHRS13
ARNT	JUP
ARNT	ATP6V0A1
ARNT	NFE2L1
ARNT	VMP1
ARNT	SLC9A3R1
ARNT	MXRA7
ARNT	SLC22A23
ARNT	PERP
ARNT	NPRL3
ARNT	NME4
ARNT	PIGQ
ARNT	WDR24
ARNT	FBXL16
ARNT	BAIAP3
ARNT	TSR3
ARNT	GNPTG
ARNT	MAPK8IP3
ARNT	RPS2
ARNT	SYNGR3
ARNT	ZNF598
ARNT	PKD1
ARNT	TBC1D24
ARNT	ATP6V0C
ARNT	PDPK1
ARNT	SRRM2
ARNT	ZNF213
ARNT	CREBBP
ARNT	HMOX2
ARNT	CDIP1
ARNT	UBALD1
ARNT	MGRN1
ARNT	GLYR1
ARNT	TXNDC11
ARNT	XYLT1
ARNT	GDE1
ARNT	CCP110
ARNT	EEF2K
ARNT	NFATC2IP
ARNT	SPNS1
ARNT	TAOK2
ARNT	ZNF768
ARNT	ZNF747
ARNT	FBXL19
ARNT	SETD1A
ARNT	STX1B
ARNT	ZNF646
ARNT	ZNF423
ARNT	MT2A
ARNT	MT1L
ARNT	MT1E
ARNT	MT1M
ARNT	CNOT1
ARNT	CMTM4
ARNT	DYNC1LI2
ARNT	KIAA0895L
ARNT	PARD6A
ARNT	CENPT
ARNT	THAP11
ARNT	NUTF2
ARNT	PSKH1
ARNT	SLC12A4
ARNT	PLA2G15
ARNT	NQO1
ARNT	ZFHX3
ARNT	ZNRF1
ARNT	GABARAPL2
ARNT	PLCG2
ARNT	TAF1C
ARNT	COTL1
ARNT	USP10
ARNT	FBXO31
ARNT	MAP1LC3B
ARNT	APRT
ARNT	CBFA2T3
ARNT	CHMP1A
ARNT	SPATA2L
ARNT	VPS9D1
ARNT	ZNF276
ARNT	FAM167A
ARNT	FDFT1
ARNT	CTSB
ARNT	MTUS1
ARNT	DMTN
ARNT	LGI3
ARNT	DPYSL2
ARNT	CCDC25
ARNT	GSR
ARNT	ZNF703
ARNT	ERLIN2
ARNT	EIF4EBP1
ARNT	FGFR1
ARNT	ANK1
ARNT	RAB2A
ARNT	TMEM70
ARNT	HEY1
ARNT	OSGIN2
ARNT	DECR1
ARNT	SDC2
ARNT	ASAP1
ARNT	ST3GAL1
ARNT	TRAPPC9
ARNT	PTK2
ARNT	ARC
ARNT	ZFP41
ARNT	EEF1D
ARNT	SCRIB
ARNT	PUF60
ARNT	VPS28
ARNT	CYHR1
ARNT	KIFC2
ARNT	LRRC14
ARNT	LRRC24
ARNT	RPL8
ARNT	EXOC3
ARNT	CLPTM1L
ARNT	LPCAT1
ARNT	CMBL
ARNT	IL6ST
ARNT	FCHO2
ARNT	SSBP2
ARNT	CAST
ARNT	NREP
ARNT	FEM1C
ARNT	TMED7
ARNT	DMXL1
ARNT	LOX
ARNT	PDLIM4
ARNT	SKP1
ARNT	SIL1
ARNT	NDFIP1
ARNT	CSNK1A1
ARNT	DCTN4
ARNT	LARP1
ARNT	CYFIP2
ARNT	PANK3
ARNT	FBXW11
ARNT	F12
ARNT	DBN1
ARNT	PDLIM7
ARNT	TMED9
ARNT	B4GALT7
ARNT	N4BP3
ARNT	PHYKPL
ARNT	CANX
ARNT	TBC1D9B
ARNT	EMC9
ARNT	PSME2
ARNT	REC8
ARNT	HECTD1
ARNT	NFKBIA
ARNT	PYGL
ARNT	TRIM9
ARNT	GNG2
ARNT	HIF1A
ARNT	TMEM229B
ARNT	ARG2
ARNT	VTI1B
ARNT	ZFYVE26
ARNT	SRSF5
ARNT	PNMA1
ARNT	RPS6KL1
ARNT	FOS
ARNT	VASH1
ARNT	IRF2BPL
ARNT	CALM1
ARNT	FBLN5
ARNT	ITPK1
ARNT	CLMN
ARNT	CYP46A1
ARNT	EVL
ARNT	SLC25A29
ARNT	MOK
ARNT	TECPR2
ARNT	CDC42BPB
ARNT	CKB
ARNT	KLC1
ARNT	BAG5
ARNT	INF2
ARNT	AKT1
ARNT	CEP170B
ARNT	AHNAK2
ARNT	BTBD6
ARNT	MTA1
ARNT	CRIP2
ARNT	PSPC1
ARNT	TNFRSF19
ARNT	HMGB1
ARNT	FRY
ARNT	FOXO1
ARNT	WDFY2
ARNT	ERCC5
ARNT	MCF2L
ARNT	INTS1
ARNT	BRAT1
ARNT	TTYH3
ARNT	GNA12
ARNT	FBXL18
ARNT	FSCN1
ARNT	DAGLB
ARNT	C1GALT1
ARNT	GLCCI1
ARNT	ETV1
ARNT	HIBADH
ARNT	TAX1BP1
ARNT	KIAA0895
ARNT	GLI3
ARNT	YKT6
ARNT	CAMK2B
ARNT	OGDH
ARNT	UPP1
ARNT	GRB10
ARNT	CCT6A
ARNT	VKORC1L1
ARNT	ASL
ARNT	KCTD7
ARNT	RABGEF1
ARNT	TMEM248
ARNT	AUTS2
ARNT	NSUN5
ARNT	DNAJC30
ARNT	STX1A
ARNT	CLIP2
ARNT	RHBDD2
ARNT	TMEM120A
ARNT	SRRM3
ARNT	PON3
ARNT	SMURF1
ARNT	AZGP1
ARNT	GPC2
ARNT	MEPCE
ARNT	NYAP1
ARNT	LRCH4
ARNT	PCOLCE
ARNT	TFR2
ARNT	ACTL6B
ARNT	GIGYF1
ARNT	AP1S1
ARNT	VGF
ARNT	RINT1
ARNT	SYPL1
ARNT	HIPK2
ARNT	ADCK2
ARNT	ZNF783
ARNT	FASTK
ARNT	AGAP3
ARNT	SMARCD3
ARNT	RIOK3
ARNT	TTC39C
ARNT	SETBP1
ARNT	CTIF
ARNT	RPL17
ARNT	C18orf32
ARNT	MBD2
ARNT	ZNF532
ARNT	CYB5A
ARNT	CNDP2
ARNT	PLCXD1
ARNT	APOO
ARNT	BCOR
ARNT	RBM10
ARNT	UBA1
ARNT	CDK16
ARNT	USP11
ARNT	PQBP1
ARNT	SLC35A2
ARNT	PIM2
ARNT	OTUD5
ARNT	GPKOW
ARNT	PLP2
ARNT	SYP
ARNT	ZMYM3
ARNT	ZNF185
ARNT	ATP2B3
ARNT	L1CAM
ARNT	HCFC1
ARNT	FLNA
ARNT	EMD
ARNT	RPL10
ARNT	ACAP3
ARNT	MXRA8
ARNT	CCNL2
ARNT	SSU72
ARNT	MIB2
ARNT	GNB1
ARNT	SKI
ARNT	LRRC47
ARNT	ESPN
ARNT	PLEKHG5
ARNT	RERE
ARNT	SPSB1
ARNT	TMEM201
ARNT	CLSTN1
ARNT	CTNNBIP1
ARNT	PLOD1
ARNT	KAZN
ARNT	SPEN
ARNT	SDHB
ARNT	CAPZB
ARNT	HP1BP3
ARNT	ID3
ARNT	PITHD1
ARNT	HMGCL
ARNT	STMN1
ARNT	RPS6KA1
ARNT	ARID1A
ARNT	PTPRU
ARNT	SERINC2
ARNT	KHDRBS1
ARNT	HDAC1
ARNT	MARCKSL1
ARNT	KIAA1522
ARNT	SFPQ
ARNT	MRPS15
ARNT	MEAF6
ARNT	SMAP2
ARNT	RIMKLA
ARNT	PTPRF
ARNT	ATP6V0B
ARNT	B4GALT2
ARNT	PIK3R3
ARNT	TTC39A
ARNT	OSBPL9
ARNT	DIO1
ARNT	DHCR24
ARNT	C1orf52
ARNT	DDAH1
ARNT	LMO4
ARNT	FNBP1L
ARNT	CELSR2
ARNT	AHCYL1
ARNT	DENND2D
ARNT	RHOC
ARNT	PHGDH
ARNT	FMO5
ARNT	BCL9
ARNT	PLEKHO1
ARNT	RPRD2
ARNT	CERS2
ARNT	MLLT11
ARNT	S100A11
ARNT	S100A16
ARNT	CHTOP
ARNT	SNAPIN
ARNT	ILF2
ARNT	JTB
ARNT	IL6R
ARNT	ADAR
ARNT	PBXIP1
ARNT	PYGO2
ARNT	EFNA3
ARNT	EFNA1
ARNT	SLC50A1
ARNT	RUSC1
ARNT	MEF2D
ARNT	NES
ARNT	MRPL24
ARNT	IGSF9
ARNT	DEDD
ARNT	PBX1
ARNT	MGST3
ARNT	MPZL1
ARNT	QSOX1
ARNT	KIF21B
ARNT	NAV1
ARNT	PIK3C2B
ARNT	NFASC
ARNT	LAMB3
ARNT	G0S2
ARNT	NENF
ARNT	DEGS1
ARNT	ITPKB
ARNT	ARF1
ARNT	RNF187
ARNT	GALNT2
ARNT	TOMM20
ARNT	OPN3
ARNT	SCCPDH
ARNT	PRPF4B
ARNT	DSP
ARNT	GFOD1
ARNT	RANBP9
ARNT	JARID2
ARNT	GABBR1
ARNT	ATAT1
ARNT	TUBB
ARNT	DDR1
ARNT	HSPA1B
ARNT	NEU1
ARNT	C2
ARNT	SLC39A7
ARNT	ITPR3
ARNT	NUDT3
ARNT	ANKS1A
ARNT	FKBP5
ARNT	FOXP4
ARNT	FRS3
ARNT	CCND3
ARNT	TBCC
ARNT	MRPL2
ARNT	PTK7
ARNT	CUL9
ARNT	TTBK1
ARNT	LRRC73
ARNT	HSP90AB1
ARNT	NFKBIE
ARNT	TMEM151B
ARNT	TRAM2
ARNT	BACH2
ARNT	AMD1
ARNT	FYN
ARNT	HDAC2
ARNT	REPS1
ARNT	ABRACL
ARNT	SASH1
ARNT	ARID1B
ARNT	TULP4
ARNT	EZR
ARNT	COMT
ARNT	ARVCF
ARNT	KLHL22
ARNT	CHCHD10
ARNT	SGSM1
ARNT	XBP1
ARNT	SF3A1
ARNT	FOXRED2
ARNT	EIF3D
ARNT	LGALS1
ARNT	CSNK1E
ARNT	PDGFB
ARNT	RPL3
ARNT	SYNGR1
ARNT	MGAT3
ARNT	ATF4
ARNT	RPS19BP1
ARNT	CACNA1I
ARNT	ADSL
ARNT	TOB2
ARNT	ACO2
ARNT	POLR3H
ARNT	SREBF2
ARNT	PACSIN2
ARNT	PRR5
ARNT	CERK
ARNT	PIM3
ARNT	TUBGCP6
ARNT	MAPK11
ARNT	DENND6B
ARNT	SBF1
ARNT	NCAPH2
ARNT	MAPK8IP2
ARNT	IL17RC
ARNT	PRRT3
ARNT	BRK1
ARNT	VHL
ARNT	IQSEC1
ARNT	NR2C2
ARNT	SH3BP5
ARNT	BTD
ARNT	THRB
ARNT	OSBPL10
ARNT	CTDSPL
ARNT	XYLB
ARNT	TRAK1
ARNT	ZNF445
ARNT	TMEM158
ARNT	SCAP
ARNT	SMARCC1
ARNT	TREX1
ARNT	CELSR3
ARNT	SLC25A20
ARNT	ARIH2
ARNT	WDR6
ARNT	DALRD3
ARNT	NDUFAF3
ARNT	LAMB2
ARNT	IP6K1
ARNT	UBA7
ARNT	SEMA3F
ARNT	SLC38A3
ARNT	GNAI2
ARNT	IFRD2
ARNT	HYAL1
ARNT	TUSC2
ARNT	MAPKAPK3
ARNT	RAD54L2
ARNT	PARP3
ARNT	PCBP4
ARNT	ABHD14B
ARNT	ACY1
ARNT	BAP1
ARNT	TNNC1
ARNT	NISCH
ARNT	ARHGEF3
ARNT	LRIG1
ARNT	CGGBP1
ARNT	ZBTB20
ARNT	MGLL
ARNT	EEFSEC
ARNT	CNBP
ARNT	AMOTL2
ARNT	MRAS
ARNT	MRPS22
ARNT	PLOD2
ARNT	HPS3
ARNT	MED12L
ARNT	GFM1
ARNT	TBL1XR1
ARNT	MCCC1
ARNT	KLHL24
ARNT	AP2M1
ARNT	ALG3
ARNT	EPHB3
ARNT	IL1RAP
ARNT	PIGZ
ARNT	IDI1
ARNT	GDI2
ARNT	CAMK1D
ARNT	ITGB1
ARNT	SGMS1
ARNT	CCDC6
ARNT	UNC5B
ARNT	USP54
ARNT	ZNF503
ARNT	ZMIZ1
ARNT	PPIF
ARNT	CCSER2
ARNT	GRID1
ARNT	ADIRF
ARNT	GLUD1
ARNT	PI4K2A
ARNT	MARVELD1
ARNT	ZFYVE27
ARNT	HPS1
ARNT	SFXN3
ARNT	POLL
ARNT	LDB1
ARNT	PPRC1
ARNT	GBF1
ARNT	SUFU
ARNT	TRIM8
ARNT	ARL3
ARNT	CNNM2
ARNT	SH3PXD2A
ARNT	DUSP5
ARNT	PRDX3
ARNT	BAG3
ARNT	INPP5F
ARNT	LHPP
ARNT	CTBP2
ARNT	STK32C
ARNT	PWWP2B
ARNT	PRAP1
ARNT	YWHAQ
ARNT	HPCAL1
ARNT	ROCK2
ARNT	CENPO
ARNT	DNMT3A
ARNT	RAB10
ARNT	SLC35F6
ARNT	OST4
ARNT	KHK
ARNT	MPV17
ARNT	SNX17
ARNT	LTBP1
ARNT	MTA3
ARNT	EPAS1
ARNT	TET3
ARNT	MTHFD2
ARNT	CNNM4
ARNT	CNNM3
ARNT	ACTR1B
ARNT	SLC20A1
ARNT	PSD4
ARNT	PROC
ARNT	HS6ST1
ARNT	NR4A2
ARNT	CHN1
ARNT	SPATS2L
ARNT	BZW1
ARNT	BMPR2
ARNT	FAM117B
ARNT	FZD5
ARNT	IGFBP5
ARNT	ARPC2
ARNT	TMBIM1
ARNT	CNPPD1
ARNT	PTPRN
ARNT	CHPF
ARNT	TMEM198
ARNT	ACSL3
ARNT	ITM2C
ARNT	AGAP1
ARNT	ASB1
ARNT	BMF
ARNT	DISP2
ARNT	BAHD1
ARNT	VPS18
ARNT	MAPKBP1
ARNT	SNAP23
ARNT	SORD
ARNT	TMOD3
ARNT	NEDD4
ARNT	ZNF280D
ARNT	ANXA2
ARNT	CA12
ARNT	USP3
ARNT	SNX1
ARNT	OAZ2
ARNT	CLPX
ARNT	RAB11A
ARNT	MAP2K1
ARNT	ANP32A
ARNT	PARP6
ARNT	CELF6
ARNT	LOXL1
ARNT	CSK
ARNT	COX5A
ARNT	SCAMP5
ARNT	TBC1D2B
ARNT	IREB2
ARNT	ZNF592
ARNT	PDE8A
ARNT	ANPEP
ARNT	CRTC3
ARNT	PTDSS2
ARNT	CEND1
ARNT	PIDD1
ARNT	PNPLA2
ARNT	POLR2L
ARNT	AP2A2
ARNT	BRSK2
ARNT	CD81
ARNT	SLC22A18
ARNT	SBF2
ARNT	HSD17B12
ARNT	PRDM11
ARNT	SLC35C1
ARNT	DGKZ
ARNT	MDK
ARNT	UBE2L6
ARNT	CTNND1
ARNT	MRPL16
ARNT	SYT7
ARNT	DAGLA
ARNT	FTH1
ARNT	AHNAK
ARNT	EEF1G
ARNT	GANAB
ARNT	INTS5
ARNT	BSCL2
ARNT	GNG3
ARNT	HNRNPUL2
ARNT	MARK2
ARNT	NAA40
ARNT	VEGFB
ARNT	GPR137
ARNT	PRDX5
ARNT	MEN1
ARNT	PPP2R5B
ARNT	TM7SF2
ARNT	FAU
ARNT	FRMD8
ARNT	FAM89B
ARNT	AP5B1
ARNT	CFL1
ARNT	FIBP
ARNT	PACS1
ARNT	KLC2
ARNT	RAB1B
ARNT	CNIH2
ARNT	TMEM151A
ARNT	CD248
ARNT	PC
ARNT	LRFN4
ARNT	CORO1B
ARNT	GSTP1
ARNT	TCIRG1
ARNT	C11orf24
ARNT	CPT1A
ARNT	DHCR7
ARNT	NUMA1
ARNT	FCHSD2
ARNT	ARHGEF17
ARNT	RELT
ARNT	UCP2
ARNT	PPME1
ARNT	ARRB1
ARNT	TSKU
ARNT	CRYAB
ARNT	SIK3
ARNT	PHLDB1
ARNT	BCL9L
ARNT	HYOU1
ARNT	C2CD2L
ARNT	THY1
ARNT	SC5D
ARNT	SORL1
ARNT	IGSF9B
ARNT	JAM3
ARNT	VPS26B
ARNT	DGKQ
ARNT	IDUA
ARNT	SLC26A1
ARNT	CTBP1
ARNT	NELFA
ARNT	RNF4
ARNT	TBC1D14
ARNT	PPARGC1A
ARNT	PDS5A
ARNT	UCHL1
ARNT	G3BP2
ARNT	USO1
ARNT	SPRY1
ARNT	LARP1B
ARNT	PGRMC2
ARNT	NDUFC1
ARNT	PALLD
ARNT	WWC2
ARNT	IQSEC3
ARNT	FKBP4
ARNT	TNFRSF1A
ARNT	LTBR
ARNT	MLF2
ARNT	PTMS
ARNT	GPR162
ARNT	USP5
ARNT	ATN1
ARNT	C12orf57
ARNT	LPCAT3
ARNT	ITPR2
ARNT	SLC38A2
ARNT	HDAC7
ARNT	TMEM106C
ARNT	COL2A1
ARNT	CACNB3
ARNT	NCKAP5L
ARNT	LIMA1
ARNT	CSRNP2
ARNT	DAZAP2
ARNT	NR4A1
ARNT	ATG101
ARNT	KRT8
ARNT	KRT18
ARNT	SPRYD3
ARNT	PRR13
ARNT	MAP3K12
ARNT	CBX5
ARNT	PMEL
ARNT	RAB5B
ARNT	IKZF4
ARNT	ERBB3
ARNT	RPL41
ARNT	NXPH4
ARNT	ARHGEF25
ARNT	B4GALNT1
ARNT	AGAP2
ARNT	PPM1H
ARNT	GNS
ARNT	MDM2
ARNT	PHLDA1
ARNT	TXNRD1
ARNT	SLC41A2
ARNT	CKAP4
ARNT	CORO1C
ARNT	SSH1
ARNT	FAM222A
ARNT	ATXN2
ARNT	ERP29
ARNT	VSIG10
ARNT	RPLP0
ARNT	SRSF9
ARNT	DYNLL1
ARNT	P2RX7
ARNT	ORAI1
ARNT	BCL7A
ARNT	ABCB9
ARNT	PITPNM2
ARNT	CDK2AP1
ARNT	RILPL1
ARNT	SCARB1
ARNT	MMP17
ARNT	ULK1
ARNT	FBRSL1
ARNT	POLE
ARNT	SOX12
ARNT	NRSN2
ARNT	TRIB3
ARNT	SIRPA
ARNT	STK35
ARNT	C20orf27
ARNT	CENPB
ARNT	MAVS
ARNT	SNX5
ARNT	DTD1
ARNT	RALGAPA2
ARNT	XRN2
ARNT	CST3
ARNT	DUSP15
ARNT	NECAB3
ARNT	MAP1LC3A
ARNT	ACSS2
ARNT	GGT7
ARNT	SOGA1
ARNT	RPN2
ARNT	BLCAP
ARNT	NNAT
ARNT	ZHX3
ARNT	YWHAB
ARNT	TOMM34
ARNT	PCIF1
ARNT	ZNF335
ARNT	NCOA5
ARNT	PREX1
ARNT	ZNF217
ARNT	RBM38
ARNT	PMEPA1
ARNT	LSM14B
ARNT	LAMA5
ARNT	CABLES2
ARNT	YTHDF1
ARNT	PPDPF
ARNT	TPD52L2
ARNT	DNAJC5
ARNT	UCKL1
ARNT	APP
ARNT	IFNAR1
ARNT	MRPS6
ARNT	CBR1
ARNT	CSTB
ARNT	SUMO3
ARNT	POFUT2
ARNT	COL18A1
ARNT	SLC19A1
ARNT	LSS
ARNT	MCM3AP
ARNT	ABR
ARNT	PITPNA
ARNT	SLC43A2
ARNT	PRPF8
ARNT	SERPINF2
ARNT	RTN4RL1
ARNT	OVCA2
ARNT	SMG6
ARNT	MNT
ARNT	CTDNEP1
ARNT	GPS2
ARNT	NLGN2
ARNT	FGF11
ARNT	POLR2A
ARNT	KDM6B
ARNT	CHD3
ARNT	TRAPPC1
ARNT	ALOXE3
ARNT	PER1
ARNT	VAMP2
ARNT	RAI1
ARNT	SREBF1
ARNT	TOM1L2
ARNT	ALKBH5
ARNT	LLGL1
ARNT	MIEF2
ARNT	SPECC1
ARNT	NATD1
ARNT	MAP2K3
ARNT	WSB1
ARNT	UNC119
ARNT	PIGS
ARNT	RAB34
ARNT	FAM222B
ARNT	PIPOX
ARNT	GIT1
ARNT	ANKRD13B
ARNT	MYO1D
ARNT	SRCIN1
ARNT	CISD3
ARNT	PCGF2
ARNT	PIP4K2B
ARNT	CACNB1
ARNT	STARD3
ARNT	ERBB2
ARNT	MSL1
ARNT	CASC3
ARNT	RAPGEFL1
ARNT	IGFBP4
ARNT	FKBP10
ARNT	ACLY
ARNT	STAT3
ARNT	COASY
ARNT	MLX
ARNT	ARL4D
ARNT	ETV4
ARNT	MPP3
ARNT	MPP2
ARNT	HDAC5
ARNT	ATXN7L3
ARNT	NMT1
ARNT	ACBD4
ARNT	NPEPPS
ARNT	PNPO
ARNT	NGFR
ARNT	ITGA3
ARNT	SAMD14
ARNT	PPP1R9B
ARNT	COL1A1
ARNT	LRRC59
ARNT	ACSF2
ARNT	ABCC3
ARNT	TOB1
ARNT	DGKE
ARNT	MSI2
ARNT	YPEL2
ARNT	C17orf58
ARNT	CDC42EP4
ARNT	KCTD2
ARNT	ACOX1
ARNT	RNF157
ARNT	UBE2O
ARNT	MGAT5B
ARNT	CANT1
ARNT	CBX4
ARNT	TBC1D16
ARNT	BAHCC1
ARNT	ACTG1
ARNT	SLC25A10
ARNT	PYCR1
ARNT	RAC3
ARNT	CSNK1D
ARNT	FOXK2
ARNT	PALM
ARNT	MED16
ARNT	R3HDM4
ARNT	WDR18
ARNT	ABCA7
ARNT	POLR2E
ARNT	GPX4
ARNT	EFNA2
ARNT	NDUFS7
ARNT	GAMT
ARNT	DAZAP1
ARNT	RPS15
ARNT	C19orf25
ARNT	REEP6
ARNT	MEX3D
ARNT	MBD3
ARNT	REXO1
ARNT	ABHD17A
ARNT	SCAMP4
ARNT	BTBD2
ARNT	AP3D1
ARNT	PLEKHJ1
ARNT	SF3A2
ARNT	OAZ1
ARNT	DIRAS1
ARNT	SGTA
ARNT	TLE2
ARNT	GNA11
ARNT	CELF5
ARNT	PIP5K1C
ARNT	FSD1
ARNT	STAP2
ARNT	MPND
ARNT	RPL36
ARNT	HSD11B1L
ARNT	FUT6
ARNT	MLLT1
ARNT	GTF2F1
ARNT	KHSRP
ARNT	INSR
ARNT	ZNF358
ARNT	MCOLN1
ARNT	CAMSAP3
ARNT	XAB2
ARNT	EVI5L
ARNT	MAP2K7
ARNT	CTXN1
ARNT	TIMM44
ARNT	ELAVL1
ARNT	RAB11B
ARNT	HNRNPM
ARNT	ADAMTS10
ARNT	CDC37
ARNT	PDE4A
ARNT	SMARCA4
ARNT	ECSIT
ARNT	MAST1
ARNT	FARSA
ARNT	CALR
ARNT	RAD23A
ARNT	GADD45GIP1
ARNT	NFIX
ARNT	NACC1
ARNT	IER2
ARNT	GIPC1
ARNT	DNAJB1
ARNT	BRD4
ARNT	WIZ
ARNT	TPM4
ARNT	EPS15L1
ARNT	SLC35E1
ARNT	NR2F6
ARNT	ABHD8
ARNT	ANO8
ARNT	GTPBP3
ARNT	B3GNT3
ARNT	MAST3
ARNT	PIK3R2
ARNT	IFI30
ARNT	RAB3A
ARNT	JUND
ARNT	ISYNA1
ARNT	FKBP8
ARNT	KXD1
ARNT	UBA52
ARNT	CRLF1
ARNT	TMEM59L
ARNT	CRTC1
ARNT	LPAR2
ARNT	PEPD
ARNT	KCTD15
ARNT	GRAMD1A
ARNT	HPN
ARNT	FXYD7
ARNT	FXYD5
ARNT	KMT2B
ARNT	PSENEN
ARNT	PROSER3
ARNT	DPF1
ARNT	YIF1B
ARNT	CATSPERG
ARNT	FAM98C
ARNT	ACTN4
ARNT	HNRNPL
ARNT	MED29
ARNT	ZFP36
ARNT	DLL3
ARNT	EID2
ARNT	SHKBP1
ARNT	LTBP4
ARNT	HNRNPUL1
ARNT	GSK3A
ARNT	CIC
ARNT	PAFAH1B3
ARNT	TMEM145
ARNT	MEGF8
ARNT	LIPE
ARNT	CADM4
ARNT	CLASRP
ARNT	MARK4
ARNT	PPP1R37
ARNT	FOSB
ARNT	DMPK
ARNT	DMWD
ARNT	SLC1A5
ARNT	ZC3H4
ARNT	SAE1
ARNT	INAFM1
ARNT	SLC8A2
ARNT	LMTK3
ARNT	RPL18
ARNT	BCAT2
ARNT	GYS1
ARNT	RUVBL2
ARNT	PRR12
ARNT	SCAF1
ARNT	PRMT1
ARNT	CPT1C
ARNT	MBOAT7
ARNT	TSEN34
ARNT	RPS9
ARNT	LENG8
ARNT	RPL28
ARNT	UBE2S
ARNT	SHISA7
ARNT	NAT14
ARNT	SSC5D
ARNT	ZBTB45
ARNT	CHMP2A
ARNT	CENPBD1P1
ARNT	NFIB
ARNT	CNTFR
ARNT	DCTN3
ARNT	SIGMAR1
ARNT	GALT
ARNT	TESK1
ARNT	TPM2
ARNT	NPR2
ARNT	TMEM8B
ARNT	GRHPR
ARNT	TJP2
ARNT	KLF9
ARNT	SUSD3
ARNT	NINJ1
ARNT	WNK2
ARNT	ZNF462
ARNT	EPB41L4B
ARNT	DAB2IP
ARNT	OLFML2A
ARNT	RALGPS1
ARNT	STXBP1
ARNT	SH2D3C
ARNT	DPM2
ARNT	FAM102A
ARNT	SLC25A25
ARNT	ZER1
ARNT	CRAT
ARNT	IER5L
ARNT	NTMT1
ARNT	ASB6
ARNT	ASS1
ARNT	ABL1
ARNT	PRRC2B
ARNT	NTNG2
ARNT	RALGDS
ARNT	CACFD1
ARNT	RXRA
ARNT	GPSM1
ARNT	SNAPC4
ARNT	FBXW5
ARNT	C8G
ARNT	PTGDS
ARNT	NPDC1
ARNT	MAN1B1
ARNT	DPP7
ARNT	ANAPC2
ARNT	TPRN
ARNT	TMEM203
ARNT	RNF208
ARNT	TUBB4B
ARNT	NELFB
ARNT	NSMF
ARNT	DPH7
ARNT	ZMYND19
ARRB1	EEFSEC
ARRB1	NDUFB7
ARRB1	TMOD3
ARRB1	ATN1
ARRB1	UBC
ARRB1	IP6K1
ARRB1	IFRD2
ARRB1	DHRS13
ARRB1	RALGAPA2
ARRB1	HM13
ARRB1	PAK1
ARRB1	EMC9
ARRB1	RAB36
ARRB1	RBFOX2
ARRB1	APOL2
ARRB1	FOXRED2
ARRB1	EIF3D
ARRB1	NTAN1
ARRB1	EEF2K
ARRB1	EID2
ARRB1	ERGIC1
ARRB1	KIAA1191
ARRB1	ARL10
ARRB1	EFNB2
ARRB1	ARGLU1
ARRB1	PPIF
ARRB1	FGFR1
ARRB1	RERE
ARRB1	PTP4A2
ARRB1	S100A11
ARRB1	CHTOP
ARRB1	PTPRN
ATF2	SLC43A2
ATF2	RAI1
ATF2	USP22
ATF2	SSH2
ATF2	NF1
ATF2	MYO1D
ATF2	RFFL
ATF2	CASC3
ATF2	STAT3
ATF2	ATP6V0A1
ATF2	TUBG2
ATF2	NMT1
ATF2	ACBD4
ATF2	NME1
ATF2	MMD
ATF2	VMP1
ATF2	TANC2
ATF2	GRB2
ATF2	GALK1
ATF2	UNK
ATF2	RNF157
ATF2	ARHGDIA
ATF2	HMGB1
ATF2	ELF1
ATF2	TSC22D1
ATF2	RB1
ATF2	TBC1D4
ATF2	MBNL2
ATF2	POLR2E
ATF2	GPX4
ATF2	SCAMP4
ATF2	MOB3A
ATF2	ICAM1
ATF2	PDE4A
ATF2	CDC37
ATF2	SLC44A2
ATF2	CALR
ATF2	RAD23A
ATF2	CACNA1A
ATF2	CCDC130
ATF2	NDUFB7
ATF2	ITGB1P1
ATF2	TPM4
ATF2	JUND
ATF2	SAMD4B
ATF2	ZFP36
ATF2	RPS16
ATF2	CIC
ATF2	FOSB
ATF2	CALM3
ATF2	ZC3H4
ATF2	SAE1
ATF2	PLA2G4C
ATF2	FTL
ATF2	ZNF331
ATF2	RPS9
ATF2	ZNF580
ATF2	SLC12A6
ATF2	NOP10
ATF2	LPCAT4
ATF2	SERF2
ATF2	B2M
ATF2	RPS27L
ATF2	MAP2K1
ATF2	SMAD3
ATF2	ZFAND6
ATF2	AKAP13
ATF2	BACH1
ATF2	HECTD1
ATF2	RPL36AL
ATF2	SAMD4A
ATF2	HIF1A
ATF2	TMEM229B
ATF2	ZFP36L1
ATF2	ALDH6A1
ATF2	KLC1
ATF2	XBP1
ATF2	PISD
ATF2	TOM1
ATF2	MAFF
ATF2	CSNK1E
ATF2	SYNGR1
ATF2	ADSL
ATF2	SGSM3
ATF2	XRCC6
