Row Names	20180205_04_S171849_1186	20180205_23_S171850_1187	20180205_25_S171851_1188	20180205_07_S171854_1191	20180205_08_S171853_1190	20180205_32_S171852_1189	20180205_03_S171856_1193	20180205_39_S171857_1194	20180205_49_S171855_1192	20180205_43_S171859_1196	20180205_45_S171858_1195	20180205_53_S171860_1197	20180205_28_S171862_1199	20180205_29_S171861_1198	20180205_37_S171863_1200	20180205_09_S171864_1201	20180205_13_S171865_1202	20180205_15_S171866_1203	20180205_16_S171868_1205	20180205_55_S171869_1206	20180205_57_S171867_1204	20180205_41_S171872_1209	20180205_48_S171870_1207	20180205_56_S171871_1208	20180205_12_S171875_1212	20180205_20_S171873_1210	20180205_35_S171874_1211	20180205_05_S171878_1215	20180205_27_S171876_1213	20180205_47_S171877_1214	20180205_17_S171881_1218	20180205_24_S171880_1217	20180205_36_S171879_1216	20180205_11_S171884_1221	20180205_21_S171883_1220	20180205_52_S171882_1219	20180205_19_S171885_1222	20180205_40_S171887_1224	20180205_44_S171886_1223	20180205_31_S171889_1226	20180205_33_S171888_1225	20180205_51_S171890_1227
sp|P02788|TRFL_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	193.60454	543.65356	17401.533	NaN	NaN	NaN	NaN	NaN	NaN
sp|P02792|FRIL_HUMAN	1358.7158	5667.5337	3347.9243	11305.582	10900.954	19131.557	1509.275	4227.392	4023.1396	7282.096	3640.2358	3559.3816	1422.6647	3335.8906	2886.1108	296.1922	428.38242	435.97003	815.5356	528.5161	258.4461	6968.4785	4968.569	5018.001	1657.5454	1317.0461	2665.0933	1397.5085	4257.24	5397.164	9131.29	4078.905	12346.274	NaN	NaN	NaN	67.467865	66.58035	952.493	NaN	NaN	NaN
sp|P02794|FRIH_HUMAN	415.40253	3567.689	2506.1519	852.5476	823.034	3856.833	1745.8259	1827.304	1486.1174	2867.362	1933.1069	1935.1926	600.97424	303.8316	483.48776	NaN	NaN	NaN	NaN	NaN	NaN	1040.2155	1506.2349	564.8197	1555.9478	540.676	532.50446	624.21643	1263.0459	2105.146	508.07004	711.2133	1566.5421	NaN	NaN	NaN	373.6211	132.6784	784.3661	NaN	NaN	NaN
sp|P03989|1B27_HUMAN : sp|P30475|1B39_HUMAN : sp|P30493|1B55_HUMAN : sp|P30495|1B56_HUMAN : sp|Q29718|1B82_HUMAN : sp|Q29836|1B67_HUMAN : sp|Q29940|1B59_HUMAN : sp|Q95365|1B38_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	673.8112	183.87093	359.28076	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|P04003|C4BPA_HUMAN	889.51196	3419.2715	2439.9722	1962.082	1411.8079	3338.7012	154.46358	5548.6685	3453.2043	3241.7148	2254.1875	3302.0288	NaN	NaN	NaN	NaN	NaN	NaN	695.8267	898.7104	909.4587	NaN	NaN	NaN	1619.367	3338.0208	5231.175	NaN	NaN	NaN	2306.682	2285.585	2401.1956	NaN	NaN	NaN	NaN	NaN	NaN	2206.944	1653.0447	1489.5442
sp|P04004|VTNC_HUMAN	43284.51	53953.273	38531.844	88673.06	71211.95	98072.58	71475.81	87520.71	54285.12	61930.273	56198.508	53245.434	6948.861	9257.417	6450.9375	4325.733	6971.813	5763.2095	41650.863	31964.008	17402.936	31278.805	26156.406	28789.36	39726.688	86608.625	76614.24	38462.645	45522.406	51029.938	33083.617	29606.27	43252.57	16040.473	25559.973	17205.543	15122.417	11221.801	54738.57	11727.025	13201.169	10787.685
sp|P04040|CATA_HUMAN	41538.99	91099.41	73582.59	28924.682	28830.645	33308.117	43168.33	53714.867	54557.45	62339.29	47980.547	48984.66	76649.44	60041.805	74212.734	40641.06	41827.29	35602.35	40020.41	50274.465	31354.184	46274.082	39202.965	40231.965	36699.684	68654.48	67621.9	52431.09	67038.375	91643.16	50275.75	70209.68	82862.59	47643.855	62924.81	62662.35	57057.28	48074.227	58840.535	64129.035	45379.84	40534.98
sp|P04066|FUCO_HUMAN	667.6523	1185.6671	938.5917	312.2948	532.89185	710.9581	NaN	NaN	NaN	NaN	NaN	NaN	4488.693	7012.253	9232.318	5610.667	5518.036	3760.5437	1402.7568	3277.9001	2393.7163	5800.3594	2896.7803	3984.4043	NaN	NaN	NaN	NaN	NaN	NaN	1080.2938	753.0008	1905.3252	NaN	NaN	NaN	NaN	NaN	NaN	21154.21	23251.246	17045.674
sp|P04075|ALDOA_HUMAN	179479.86	240562.27	154399.66	151682.89	173562.28	105697.94	137311.06	275682.44	217976.84	266811.28	198721.45	190118.31	147190.6	132318.33	138465.66	85769.8	85290.78	82447.09	86613.97	106358.14	76106.47	92891.13	103255.375	102993.984	98378.36	126251.32	104773.336	128950.46	192096.38	208397.34	97178.41	155656.73	181387.86	100592.67	145096.58	150454.83	103487.65	77863.73	157333.17	142830.56	83514.55	88872.2
sp|P04080|CYTB_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3133.5847	2308.4194	6625.317	NaN	NaN	NaN	NaN	NaN	NaN	2144.761	6402.5117	4764.218	4498.3164	7071.3213	6515.246	NaN	NaN	NaN	1788.1155	308.81833	267.3203	NaN	NaN	NaN	2833.1233	4889.6636	7873.1143	NaN	NaN	NaN	NaN	NaN	NaN
sp|P04083|ANXA1_HUMAN	26482.79	39495.65	35067.758	39078.957	31813.43	49332.67	15376.425	36555.36	35483.535	51845.664	38894.273	39860.18	33116.965	39530.95	57214.297	15219.277	14626.196	13498.693	105.66354	18837.197	13624.761	8300.845	8169.913	7416.883	27689.828	56819.82	52665.71	4377.3516	35346.875	53361.43	26288.143	31984.188	50100.168	26852.562	35860.887	36870.97	15835.461	7156.574	20573.197	23352.762	13345.929	15731.635
sp|P04114|APOB_HUMAN	2688.5579	4619.9404	3892.1748	3429.9517	3985.1733	7989.453	4740.258	4092.7207	5825.8594	4830.3633	4169.107	3486.6467	9826.062	14978.094	12381.365	5311.2715	5161.376	4431.919	5199.428	8130.5347	5959.547	8670.393	6197.051	10061.935	1319.001	3640.9705	2459.5757	3917.2456	4447.878	2893.4956	4269.3257	5718.7764	3309.6924	375.48257	4193.2095	3120.9873	1602.1001	2378.645	1812.9863	3006.2256	4422.4097	3843.7485
sp|P04179|SODM_HUMAN	131755.03	243122.47	171030.9	343171.22	326234.94	383266.8	188071.7	330549.78	309049.88	711345.5	341392.12	543630.4	170101.03	119618.484	134065.33	282108.5	371883.7	236329.22	321683.12	464084.44	353642.3	152335.78	159144.03	101866.52	100252.516	240266.05	195372.88	158558.31	225997.22	226876.55	348159.62	271973.5	393910.44	187481.03	293396.12	223834.56	274737.03	87772.38	325014.66	488576.94	348556.75	386560.06
sp|P04196|HRG_HUMAN	3162.537	1563.1329	1645.8129	3300.2007	1827.4255	3254.0195	2295.8381	3063.8582	6472.336	4814.98	4003.8994	6604.1016	1408.0712	1912.781	2075.2507	7075.1562	7464.8223	3476.5767	10215.311	11269.4	10309.463	7461.593	4393.7153	6266.286	2667.4863	2552.0188	2935.1223	1527.3068	1364.9597	1249.2246	1346.1506	1036.2565	1217.8705	3365.316	4110.389	3552.519	5170.222	4420.0947	5072.868	8205.446	7399.371	8424.194
sp|P04217|A1BG_HUMAN	2156.0513	1071.6343	1084.1571	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|P04229|2B11_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2063.7983	2605.4358	603.7075	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|P04229|2B11_HUMAN : sp|P13760|2B14_HUMAN : sp|P13761|2B17_HUMAN : sp|P79483|DRB3_HUMAN : sp|Q29974|2B1G_HUMAN : sp|Q30134|2B18_HUMAN : sp|Q30154|DRB5_HUMAN : sp|Q9TQE0|2B19_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	430.51166	1392.6257	1038.4258	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|P04259|K2C6B_HUMAN	5910.441	9875.735	10135.191	690.767	741.6805	7413.329	5040.447	9044.068	6112.1436	4563.087	4466.5938	4817.055	NaN	NaN	NaN	3942.0	558.9263	1434.8293	150.50131	9517.142	7294.0195	7526.12	10780.009	7952.064	6478.5522	7450.2993	6294.4995	5171.515	88.42745	45.15143	39.77093	5793.2456	7546.2905	6204.376	3434.9976	13661.02	6325.69	6974.434	8334.208	13162.735	6753.671	7131.1455
sp|P04264|K2C1_HUMAN	87593.97	207276.67	157539.11	132930.11	144670.97	72446.195	210179.56	226909.42	240942.38	177961.66	247630.42	128671.086	158788.08	141537.2	259721.77	184739.44	185200.75	197137.14	185922.16	171802.55	172199.23	155565.66	145125.84	161749.58	85472.22	103312.375	141207.73	128031.16	120241.39	192235.8	96235.61	133545.86	232138.73	421340.4	53974.61	2107450.8	307955.88	31507.836	99997.55	293891.7	110161.65	161208.22
sp|P04350|TBB4A_HUMAN	NaN	NaN	NaN	2343.418	863.4354	624.2863	5522.314	9464.773	11294.797	NaN	NaN	NaN	NaN	NaN	NaN	6123.6133	7835.8623	3632.1584	164.5877	336.33612	658.179	NaN	NaN	NaN	4771.515	11336.777	8467.208	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|P04406|G3P_HUMAN	37764.215	787915.9	785500.1	554158.0	663116.0	635482.75	66598.6	889121.4	1026626.1	981107.94	986201.8	989481.06	971571.2	926611.0	1027269.9	564256.56	604061.1	407924.94	558996.5	930326.25	701102.94	874314.44	943732.3	684565.9	304901.03	637042.94	560807.25	471783.12	575831.94	866298.4	564858.56	566353.2	733521.5	399660.56	668068.1	664613.3	623798.5	483766.03	541866.75	1423794.4	952248.0	818562.9
sp|P04424|ARLY_HUMAN	11588.832	22915.346	14769.466	11962.91	14901.504	12379.287	8650.176	19843.95	20651.613	33793.64	17696.506	22442.668	26139.977	17253.076	20585.303	13743.621	13278.93	9572.922	7339.4985	21923.727	12457.525	17206.72	12316.999	16630.988	6615.149	11591.123	12580.59	8863.636	15199.088	17341.576	9911.02	10146.766	13423.827	7909.51	10146.093	16340.484	10529.59	9371.84	8518.772	12669.922	11520.064	9772.951
sp|P04439|1A03_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3137.8943	2524.0645	3010.5718	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|P04439|1A03_HUMAN : sp|P13746|1A11_HUMAN : sp|P16188|1A30_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	956.82776	1521.8624	792.0354	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|P04632|CPNS1_HUMAN	2376.7256	13597.071	10781.691	9382.328	8657.996	5172.038	3005.2783	11579.849	9521.178	13902.473	10458.766	11729.889	9948.147	8076.242	9431.308	10851.306	7407.1562	7469.5503	10226.924	13820.464	4754.378	8924.459	8132.625	5580.748	5237.782	2408.8708	1557.664	2361.2207	8310.832	10882.35	4019.8423	5675.273	8700.896	2968.4746	15677.481	16567.664	5196.6885	278.72476	4743.098	6531.191	4641.1245	3414.8435
