Row Names	20180205_04_S171849_1186	20180205_23_S171850_1187	20180205_25_S171851_1188	20180205_07_S171854_1191	20180205_08_S171853_1190	20180205_32_S171852_1189	20180205_03_S171856_1193	20180205_39_S171857_1194	20180205_49_S171855_1192	20180205_43_S171859_1196	20180205_45_S171858_1195	20180205_53_S171860_1197	20180205_28_S171862_1199	20180205_29_S171861_1198	20180205_37_S171863_1200	20180205_09_S171864_1201	20180205_13_S171865_1202	20180205_15_S171866_1203	20180205_16_S171868_1205	20180205_55_S171869_1206	20180205_57_S171867_1204	20180205_41_S171872_1209	20180205_48_S171870_1207	20180205_56_S171871_1208	20180205_12_S171875_1212	20180205_20_S171873_1210	20180205_35_S171874_1211	20180205_05_S171878_1215	20180205_27_S171876_1213	20180205_47_S171877_1214	20180205_17_S171881_1218	20180205_24_S171880_1217	20180205_36_S171879_1216	20180205_11_S171884_1221	20180205_21_S171883_1220	20180205_52_S171882_1219	20180205_19_S171885_1222	20180205_40_S171887_1224	20180205_44_S171886_1223	20180205_31_S171889_1226	20180205_33_S171888_1225	20180205_51_S171890_1227
sp|P51649|SSDH_HUMAN	13.186005	12.878649	12.803872	13.20745	13.290905	13.569711	11.48515	12.082895	12.294357	12.567832	11.646654	12.253148	12.855564	12.66016	13.137601	11.786348	11.9875145	11.20163	12.585463	13.16469	12.381241	13.655879	13.1931305	13.412649	13.357397	12.050889	12.149986	13.287596	12.8452425	13.27787	11.675125	11.30294	11.944066	12.453648	14.016984	14.037734	13.292645	13.669208	12.548633	12.173503	11.982507	11.816218
sp|P51659|DHB4_HUMAN	15.157441	15.82794	15.308429	13.819468	13.930452	14.869616	14.481744	15.124999	15.042873	15.41111	14.826587	15.344989	15.235134	15.100032	15.415941	14.482543	14.681127	14.115755	13.444025	14.094982	13.271202	13.926393	13.68292	13.813097	14.839192	15.151255	15.449929	14.147668	15.411769	15.709642	14.006598	14.191544	14.93328	14.585858	15.253247	15.199592	14.230083	14.46431	15.083073	14.842325	14.826362	14.371944
sp|P51665|PSMD7_HUMAN	4.856735	11.948275	11.630753	11.031116	11.42389	11.344783	7.662368	11.26428	10.861068	11.681013	11.113701	11.213356	NaN	NaN	NaN	10.439543	10.178178	9.712364	NaN	NaN	NaN	NaN	NaN	NaN	10.873064	11.64494	11.455074	9.461374	10.8674	11.493112	10.880534	10.974116	12.215747	10.359719	11.023667	11.7305355	NaN	NaN	NaN	NaN	NaN	NaN
sp|P51687|SUOX_HUMAN	10.927349	9.51263	10.068018	NaN	NaN	NaN	11.333754	1.1048511	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.429468	11.364469	11.720197	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|P51857|AK1D1_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	5.464532	9.911367	10.407568	10.465875	9.47234	10.299844	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.6149025	8.61669	10.154389	10.313373	10.712546	10.257519	9.733919	11.233535	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|P51858|HDGF_HUMAN	13.070925	13.838021	13.455447	13.031256	13.114749	13.306884	12.607883	13.095388	13.236545	13.35107	12.866881	13.212775	13.864185	13.161803	13.470686	13.035879	12.7428255	12.159452	12.812869	13.737876	12.974352	12.638762	12.707275	12.622937	12.431971	11.726084	10.868212	11.8070135	13.09687	13.648617	12.915208	13.10976	13.102782	11.211483	13.385262	12.859693	NaN	NaN	NaN	13.659741	13.318362	12.874684
sp|P51970|NDUA8_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.960358	10.769664	9.301524	NaN	NaN	NaN	NaN	NaN	NaN	10.463093	10.490332	10.30286
sp|P51991|ROA3_HUMAN	12.263734	13.269105	13.630158	13.278833	13.216202	12.428959	12.163996	13.741595	13.549597	14.604944	14.287039	14.769633	12.511618	12.05	12.272807	13.283209	13.850224	11.808622	11.655328	13.74207	13.362145	14.275095	13.719396	14.288287	4.8180146	13.541585	13.305976	13.211213	14.161652	14.504433	13.937801	14.115539	14.240157	12.346803	13.316268	12.666653	9.953799	8.682178	13.317048	13.116258	12.491593	12.466486
sp|P52209|6PGD_HUMAN	13.265792	13.564058	13.310346	14.789057	14.919024	11.669264	14.628829	14.727524	14.843278	14.895223	14.12668	14.495221	15.154656	15.099205	15.281151	15.045001	15.176433	14.540448	14.830237	15.305414	14.5045595	15.071897	14.84634	14.854151	13.415576	14.261963	14.409053	8.5673275	14.203806	14.664681	13.8724985	14.248778	14.5695305	14.906861	15.433926	15.524747	14.637802	14.439941	15.117113	15.435758	14.66645	14.543115
sp|P52272|HNRPM_HUMAN	13.004597	13.625899	13.295791	13.278094	13.464448	12.441425	12.239461	13.5297785	13.451387	13.627879	13.3252325	13.552568	12.897796	12.351608	12.525213	12.278569	12.564851	12.387114	12.67064	13.0728855	12.472677	12.759839	12.740011	12.778335	13.521374	13.262014	13.128918	12.865637	13.004176	13.69476	13.082919	12.827843	13.274055	11.532918	12.619255	13.513732	11.718688	11.34295	12.407305	12.650993	12.639151	12.182086
sp|P52294|IMA5_HUMAN	NaN	NaN	NaN	12.321369	12.851612	6.9333115	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|P52306|GDS1_HUMAN	NaN	10.54892	10.153496	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|P52565|GDIR1_HUMAN	14.766677	15.607039	15.7071085	13.060542	13.335684	12.393892	13.790271	15.568587	15.753481	14.7435665	14.362404	14.808452	11.745966	11.2371	11.40287	14.524187	14.692826	14.109856	13.869498	14.418285	13.79254	14.575831	16.001738	14.638164	11.13964	12.94478	13.660705	10.570059	14.416731	14.721833	12.290664	12.868725	12.999439	15.299645	15.499025	15.811077	14.8504505	14.449311	15.058785	14.074082	13.954457	12.816427
sp|P52566|GDIR2_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11.664592	11.722483	11.807688	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.5547447	11.616575	11.399228	NaN	NaN	NaN	NaN	NaN	NaN
sp|P52594|AGFG1_HUMAN	NaN	NaN	NaN	9.9249325	9.9919	8.816592	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|P52597|HNRPF_HUMAN	13.073093	13.618321	13.298488	13.207622	13.516791	13.452214	12.655945	13.934638	13.696668	14.969453	14.205798	14.690169	13.5162735	13.496135	13.539716	13.414099	13.427832	12.630795	12.840061	13.027484	12.275073	12.95727	12.835395	12.796692	13.611878	14.428586	14.471215	12.3861475	13.551457	13.852746	13.949339	14.0779915	14.334831	12.403795	13.104234	13.54018	11.73707	10.130021	11.817246	13.174981	13.052686	12.810634
sp|P52758|UK114_HUMAN	16.363756	15.557655	15.237685	16.06091	16.276941	15.484968	15.965795	13.178986	12.905885	17.051182	15.429065	16.979347	16.465067	16.235592	16.545095	14.60209	14.692857	14.32576	15.636397	16.709522	15.934584	16.592604	16.309723	16.288553	14.88073	16.319662	16.245342	14.312171	15.213188	15.762165	15.978996	16.05083	16.606419	15.769273	15.818693	15.609672	14.76666	14.727315	14.9525	16.377121	16.201527	16.184072
sp|P52788|SPSY_HUMAN	NaN	NaN	NaN	5.1955996	3.192701	8.94066	8.196213	9.620619	9.183849	9.917369	9.188142	9.279014	9.282457	9.378017	9.867616	7.480629	7.572978	7.485415	NaN	NaN	NaN	9.061204	8.578981	9.882419	NaN	NaN	NaN	NaN	NaN	NaN	9.317704	7.221217	8.988329	NaN	NaN	NaN	9.012519	9.618903	10.194234	4.8037577	7.093773	8.5636835
sp|P52815|RM12_HUMAN	10.730437	11.413782	11.784831	8.334376	8.114075	11.952425	10.41851	12.088015	11.953888	12.130582	11.64713	12.3461485	11.767677	11.889683	11.832222	NaN	NaN	NaN	10.658474	12.198353	11.673171	NaN	NaN	NaN	10.810762	12.3232975	12.27278	10.97816	11.454944	11.655632	11.563122	11.939845	12.142359	NaN	NaN	NaN	NaN	NaN	NaN	12.744991	12.111198	11.995871
sp|P52888|THOP1_HUMAN	NaN	NaN	NaN	10.052037	10.003838	8.797485	-2.1198552	10.885076	10.901359	9.687985	8.816638	9.29505	NaN	NaN	NaN	NaN	NaN	NaN	10.324935	9.74842	9.190229	10.154686	9.972933	10.003553	9.380715	8.1763525	7.577147	NaN	NaN	NaN	11.6025915	10.459721	10.388141	NaN	NaN	NaN	NaN	NaN	NaN	8.670045	8.815326	8.713525
sp|P52895|AK1C2_HUMAN	16.11467	16.715363	16.367939	16.147299	15.971915	16.191317	15.512734	16.342066	16.564766	17.282059	16.100323	16.880249	16.337107	16.273563	16.589287	15.499456	16.140875	15.461751	15.562535	16.573496	16.044878	15.529304	15.431808	15.344423	15.80355	16.454094	16.524673	15.161815	16.357513	17.348227	15.704774	16.02105	16.567936	16.048502	16.348839	16.27947	16.423237	15.668614	16.820576	16.367884	16.098465	15.795749
sp|P52907|CAZA1_HUMAN	13.579642	14.154416	13.8396225	11.86929	11.970541	14.065634	13.7292	13.812354	13.392075	13.284987	12.347895	13.042393	12.581298	11.973105	12.108221	13.296666	13.424002	12.471934	9.812681	10.435364	10.14274	11.588686	12.164322	11.6976795	13.686684	6.574781	10.996055	13.841416	8.123835	8.535996	13.742891	13.872343	14.047103	13.277613	13.365203	14.450401	13.24909	13.6897135	13.450278	14.013334	13.673972	13.60393
sp|P53004|BIEA_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.578983	10.835045	10.229642	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|P53007|TXTP_HUMAN	9.027778	13.751792	13.808239	12.404756	12.690076	13.462081	12.626316	13.9844675	14.154927	13.994059	13.665999	13.505069	13.729036	13.460286	14.040659	13.594302	13.390889	12.92224	12.55251	12.460825	12.061993	12.892571	12.527209	12.639157	12.567059	13.464472	13.629133	12.667121	13.587055	13.612189	12.41379	13.051607	13.4296	11.946226	12.763186	13.039507	12.863863	13.1266	13.306162	13.685618	13.87095	13.305134
sp|P53367|ARFP1_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.4910413	7.250385	11.047288	NaN	NaN	NaN
sp|P53396|ACLY_HUMAN	11.083496	12.257859	11.952395	12.103895	11.728755	11.973002	9.729724	11.928934	12.039932	13.060791	12.23076	12.255956	12.27223	12.30465	12.784643	11.774761	11.94076	11.715738	10.950231	11.212329	10.130361	11.724128	11.207184	11.467914	11.11767	12.516785	12.280185	10.652315	12.073847	12.509958	9.948957	11.789677	12.305167	8.735303	11.523634	11.700321	11.5271845	11.074841	12.005655	12.709753	12.215612	12.095531
sp|P53597|SUCA_HUMAN	12.635367	14.361631	14.135126	10.113568	10.256315	14.020063	11.937105	14.504399	14.802635	14.390029	14.182118	14.324162	14.065099	14.02268	13.975301	12.9963665	13.323152	12.734401	13.26505	13.539877	13.575308	13.6110115	14.069354	13.159705	11.229158	11.345926	12.860635	11.121746	12.715157	13.040026	13.2436075	13.109992	13.745141	12.260702	14.008648	13.931719	11.542093	13.005994	12.702415	14.134786	12.612347	13.147549
sp|P53602|MVD1_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.168629	9.935108	9.875104	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|P53618|COPB_HUMAN	10.575196	11.618322	11.531835	9.672507	8.970713	11.82035	8.463493	10.592404	11.11826	12.291454	11.624327	11.802086	12.315058	10.522228	11.613917	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.387512	11.726005	10.889644	9.599619	11.335334	11.247756	NaN	8.777746	11.645518	5.7215843	11.499315	11.321607	NaN	NaN	NaN	NaN	NaN	NaN
sp|P53621|COPA_HUMAN	12.567287	12.117102	12.05465	11.87645	12.004913	12.861717	15.16394	12.711529	12.855268	13.235208	12.885474	12.8429365	11.994169	11.62956	12.166347	11.177491	11.1649	11.153899	10.495411	11.750278	10.756475	10.493956	10.559014	10.574957	8.057196	11.360187	11.402734	10.763741	11.897543	11.619499	11.137056	10.686598	11.826301	10.266773	12.739881	12.677543	9.926442	8.5191965	9.96559	10.565097	10.5746355	10.325334
sp|P53634|CATC_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11.436511	11.3741455	10.325318	NaN	NaN	NaN	9.762	9.776959	9.419361	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|P53680|AP2S1_HUMAN	7.956066	10.029457	10.08421	8.094658	8.537435	10.601622	7.424756	10.175618	10.306462	11.053869	10.27995	10.501394	9.8956375	10.154961	10.51673	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.2868204	10.3614645	10.335053	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|P53990|IST1_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.302986	10.381661	9.911204	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|P53992|SC24C_HUMAN	10.629858	12.202662	11.8001585	10.889675	11.0442295	11.154561	11.575741	11.104948	10.93628	12.604061	11.989031	12.085535	NaN	NaN	NaN	10.916012	10.778066	10.624993	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.569237	11.415264	11.834201	11.902401	11.575701	12.096111	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|P53999|TCP4_HUMAN	12.231866	12.9240885	12.890584	-1.9687097	NaN	12.716652	10.902553	12.779003	13.099778	12.888915	12.550797	12.990999	12.912376	12.784277	12.975978	NaN	NaN	NaN	12.590286	13.052375	12.63699	12.558565	12.764414	12.616013	10.359968	12.033976	12.3415575	10.61666	12.841449	13.122924	11.766713	12.376596	12.5866995	5.590293	12.923306	12.898313	12.217948	11.87472	12.513253	12.567421	12.00141	12.062157
sp|P54136|SYRC_HUMAN	10.239134	10.203608	10.098893	11.838779	11.592777	10.428344	11.279562	12.142721	12.42459	11.966157	11.521394	11.287227	11.54236	10.953412	11.548772	9.73214	9.596994	9.112276	NaN	NaN	NaN	NaN	NaN	NaN	9.856408	11.3798	11.354744	9.986106	11.36287	11.449867	10.375682	10.2978115	11.92602	NaN	11.131165	11.468626	10.695478	9.085104	10.6314745	NaN	NaN	NaN
sp|P54577|SYYC_HUMAN	9.884679	12.358693	12.036213	12.4047165	12.157415	11.456536	12.133058	12.66419	12.81082	13.280113	12.824701	13.257129	13.242834	13.1215725	13.15208	12.097199	12.293881	11.297837	12.406567	13.349039	12.723958	13.008778	13.080838	12.649776	11.310342	13.065574	13.082174	9.616924	13.215541	13.109236	12.367991	12.478184	12.965282	12.398199	12.880702	12.809068	12.866381	12.655558	13.336241	13.048941	12.731242	12.536395
sp|P54578|UBP14_HUMAN	3.5186472	11.603575	11.627581	10.904409	10.919534	8.46638	9.5418415	10.35013	10.075548	12.808541	12.279893	12.596766	NaN	NaN	NaN	NaN	NaN	NaN	9.991307	11.9961	11.325713	12.108555	11.765918	11.979841	11.515346	10.518147	11.8656845	NaN	NaN	NaN	8.843192	10.719633	11.059687	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|P54646|AAPK2_HUMAN : sp|Q13131|AAPK1_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.740137	10.514338	10.332816	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|P54727|RD23B_HUMAN	12.957532	11.986625	12.141257	10.33489	10.616176	11.883306	9.178876	12.88124	12.878024	13.298342	12.470761	13.055711	12.828696	12.767416	13.256781	11.831537	11.94215	10.971233	3.7318194	13.269878	12.455752	12.7322645	12.446247	12.531149	11.709114	12.408651	13.589508	4.039284	13.419036	12.417354	12.281405	12.268078	12.658868	11.826444	15.512646	16.193436	11.762803	12.038982	12.067658	12.12323	11.724286	11.99076
sp|P54802|ANAG_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.088502	4.8086767	7.619402	8.5164175	8.501725	8.176269	NaN	NaN	NaN	3.749026	8.894932	8.635375	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|P54819|KAD2_HUMAN	12.870752	14.578707	14.293107	14.213942	13.979456	14.430727	11.673167	14.678957	14.741663	15.392257	14.785123	15.196881	14.395362	14.296222	14.5753	14.074058	14.366705	14.038187	14.687932	15.411564	15.09264	15.2016115	15.322216	15.1052265	12.549054	14.353024	14.697692	13.7892065	13.00222	13.675072	13.94402	14.344661	14.616558	12.5519495	14.374135	14.145636	14.2842455	14.182071	14.609919	15.5168915	15.014308	14.999314
sp|P54855|UDB15_HUMAN	5.097128	11.902353	10.923674	NaN	NaN	9.538949	10.522579	11.101238	11.086922	10.785389	11.326095	10.663829	13.421457	12.763402	13.632906	11.244167	11.235461	10.499788	NaN	NaN	NaN	12.531986	12.28515	12.493104	NaN	NaN	NaN	11.079178	13.165206	11.837389	NaN	NaN	NaN	NaN	10.363667	10.918512	NaN	NaN	NaN	8.632002	8.4772	8.513367
sp|P54868|HMCS2_HUMAN	15.060701	16.371548	15.887333	15.962912	15.975463	16.216812	15.588964	16.242472	16.083519	16.471281	15.857086	16.132206	16.154188	15.96045	16.128603	16.297703	16.35256	15.547455	16.667519	17.068085	16.639196	16.944881	16.499502	16.522951	15.79682	16.270742	16.255411	14.67475	15.777819	16.216408	15.491983	15.5717325	15.963752	15.1	15.744797	15.496808	16.244162	15.968734	15.841542	16.66014	16.408232	16.188148
sp|P54920|SNAA_HUMAN	11.213214	12.202082	12.288335	11.140607	11.159672	11.979067	11.7926655	12.032669	12.282386	NaN	NaN	NaN	12.507312	12.439528	12.597632	11.9546795	12.314388	11.802031	11.81992	12.810193	11.964514	NaN	NaN	NaN	NaN	NaN	NaN	12.699639	12.844339	13.316697	11.514958	12.196125	12.638075	10.653	12.0696945	12.783077	NaN	NaN	NaN	NaN	NaN	NaN
sp|P55010|IF5_HUMAN	NaN	NaN	NaN	11.405169	11.086662	6.5742645	10.882668	9.997682	10.194983	11.330447	10.8006115	11.312703	9.623916	10.514574	10.302147	10.610367	10.911818	10.254602	NaN	NaN	NaN	11.497263	10.707008	10.395793	10.659094	11.183817	11.323261	9.687994	3.3606513	3.9437037	NaN	NaN	NaN	12.556154	10.895362	10.827654	NaN	NaN	NaN	NaN	NaN	NaN
sp|P55036|PSMD4_HUMAN	10.5312395	13.576881	13.158604	14.424096	14.524823	12.757055	10.674847	13.736974	13.74448	12.811695	12.257256	12.648463	12.711249	12.331428	12.5035095	11.785844	12.094912	11.100151	11.668175	12.914275	12.7458725	12.653	12.807861	12.570849	9.819668	11.842422	11.724143	5.5389524	11.588224	12.278789	10.67487	12.131005	12.294316	10.591736	13.308033	13.111278	9.960472	11.288259	10.925408	12.198111	11.623856	11.375564
sp|P55060|XPO2_HUMAN	7.6031804	9.193791	8.426407	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|P55072|TERA_HUMAN	14.745761	15.420077	15.28665	15.275396	15.085565	15.555972	12.3950205	15.695494	15.762275	16.142439	15.31361	15.947485	15.510134	15.477965	15.467241	14.737807	15.092699	14.52455	14.991551	15.6038	15.249378	15.288533	15.253507	15.021774	14.710201	15.24417	15.243643	13.859542	15.229209	15.651773	14.8391485	14.909165	15.542083	14.914857	15.616138	15.814375	14.493181	14.538682	14.657884	15.829584	15.103754	15.076892
sp|P55084|ECHB_HUMAN	14.477778	14.194119	14.229451	14.531986	14.679643	13.855283	14.257204	15.2982435	15.100214	15.598137	14.958131	15.307285	15.269437	15.017644	15.093169	14.572805	14.75779	14.019767	14.968042	15.515333	15.246096	14.853972	14.965181	14.720316	13.616378	14.770427	14.797352	12.907995	13.911769	14.398902	14.120392	14.35717	14.979442	13.252795	14.639729	14.683997	14.510151	14.07368	14.670535	15.509185	14.55527	14.72852
sp|P55145|MANF_HUMAN	10.709896	11.591891	11.702413	10.586581	10.713908	11.2260895	-3.6570876	11.784182	11.847402	11.886857	11.073547	11.706195	11.136127	11.32508	11.081249	10.99535	10.968164	10.77779	11.244266	11.938192	10.4290695	10.853372	10.941853	11.052492	9.677122	11.647109	11.366642	NaN	NaN	NaN	11.20269	11.677369	11.496625	11.839018	11.050776	11.138133	11.859008	10.421283	12.003345	12.537905	12.282274	12.000592
sp|P55157|MTP_HUMAN	15.480503	13.519786	13.099959	12.454677	12.972637	12.893553	15.601072	12.786872	12.936329	16.197884	15.842354	15.801995	13.737521	13.227713	13.820398	12.210529	12.351686	12.319263	11.924623	13.021261	12.230974	15.378879	15.329684	15.1835	12.614913	13.712469	13.823167	11.975289	13.506137	13.373466	11.574583	12.555918	13.653308	11.955808	13.864763	13.695489	12.94495	12.524164	12.809839	13.363825	13.080911	12.543874
sp|P55209|NP1L1_HUMAN	12.835511	12.682663	12.763198	12.60387	12.691654	13.469606	12.428155	12.998803	12.919077	11.449378	12.880371	11.105888	NaN	NaN	NaN	9.796734	10.288477	9.056808	12.226484	13.64133	13.259963	NaN	NaN	NaN	13.6003685	13.928951	13.732116	11.790942	9.303816	9.9205265	NaN	NaN	NaN	NaN	NaN	NaN	12.4399	12.610728	12.79516	10.138518	9.7929535	9.804728
sp|P55210|CASP7_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	14.033136	4.9034576	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|P55263|ADK_HUMAN	11.650912	11.539097	11.233247	11.017	11.010704	11.09839	10.803439	9.6697645	10.034515	12.316573	11.473112	12.075273	11.41704	11.363316	11.646937	NaN	NaN	NaN	NaN	NaN	NaN	11.39506	11.61448	11.445803	NaN	NaN	NaN	11.076929	11.492947	12.289043	10.842114	10.72177	11.48119	10.80341	11.272449	11.178068	NaN	NaN	NaN	NaN	NaN	NaN
sp|P55265|DSRAD_HUMAN	NaN	NaN	NaN	8.869989	9.155988	7.154676	NaN	NaN	NaN	9.7250595	9.03373	8.725225	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.9102764	8.390228	8.978859	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|P55327|TPD52_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	6.969364	11.228669	10.914455	NaN	NaN	NaN	10.77214	11.125583	10.992678	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|P55735|SEC13_HUMAN	12.161334	13.24214	13.290033	12.204022	12.346399	12.187474	10.735436	13.30815	13.660346	13.679644	13.377967	13.952735	13.2734165	13.570847	13.668773	10.994815	11.271575	10.683472	13.144066	13.981897	13.217888	12.794205	12.563554	12.383992	12.989385	13.110027	13.267216	10.635188	12.285792	12.366662	13.141907	13.306051	13.380631	12.014984	11.854155	11.767993	13.323209	13.131372	13.5037775	13.729632	13.283206	13.215811
sp|P55769|NH2L1_HUMAN	8.288204	7.8935356	7.6700797	8.373706	8.153251	12.2252865	8.105153	12.469806	11.73592	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11.489355	12.194826	11.839509	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12.1260605	11.696282	11.352237
sp|P55786|PSA_HUMAN	10.702258	11.371729	10.867923	11.869305	12.137873	11.348869	11.267249	11.88256	12.420249	12.910046	12.569388	12.530924	11.763526	11.766749	12.170962	11.971915	12.087016	11.140129	10.693186	12.26175	11.052558	11.540224	11.483855	11.463288	10.13397	12.001048	12.324666	10.494882	11.562558	11.864024	11.569904	11.917067	12.491696	10.972074	12.083216	13.199404	11.634334	11.138564	11.796609	12.0342655	11.980126	11.838635
sp|P55795|HNRH2_HUMAN	10.897268	11.0335455	11.032527	NaN	NaN	NaN	NaN	NaN	NaN	10.873346	10.969753	10.8636465	NaN	NaN	NaN	10.0039215	10.023907	9.56787	NaN	NaN	NaN	10.334457	10.000025	10.04255	NaN	NaN	NaN	9.962936	10.756567	10.645192	11.044744	10.798217	10.713744	NaN	NaN	NaN	9.5583725	8.372076	10.323119	14.228163	13.759246	13.207795
sp|P55884|EIF3B_HUMAN	10.391215	12.604024	12.156747	12.468059	12.292705	12.8125305	10.284128	11.929963	12.178069	12.482646	12.114983	12.258865	12.468527	12.437229	12.480217	11.561312	12.045372	11.382783	11.797469	12.301732	11.697784	11.704954	11.193115	11.375999	12.243157	12.816092	12.932237	11.777836	12.22219	12.734553	12.8691435	12.606413	12.750023	11.658663	12.429568	12.666743	12.022592	12.11938	12.477082	12.0099945	11.914936	11.767603
