Row Names	20180205_07_S171854_1191	20180205_08_S171853_1190	20180205_32_S171852_1189	20180205_03_S171856_1193	20180205_39_S171857_1194	20180205_49_S171855_1192	20180205_43_S171859_1196	20180205_45_S171858_1195	20180205_53_S171860_1197	20180205_28_S171862_1199	20180205_29_S171861_1198	20180205_37_S171863_1200	20180205_09_S171864_1201	20180205_13_S171865_1202	20180205_15_S171866_1203	20180205_16_S171868_1205	20180205_55_S171869_1206	20180205_57_S171867_1204	20180205_41_S171872_1209	20180205_48_S171870_1207	20180205_56_S171871_1208	20180205_12_S171875_1212	20180205_20_S171873_1210	20180205_35_S171874_1211	20180205_05_S171878_1215	20180205_27_S171876_1213	20180205_47_S171877_1214	20180205_17_S171881_1218	20180205_24_S171880_1217	20180205_36_S171879_1216	20180205_11_S171884_1221	20180205_21_S171883_1220	20180205_52_S171882_1219	20180205_19_S171885_1222	20180205_40_S171887_1224	20180205_44_S171886_1223	20180205_31_S171889_1226	20180205_33_S171888_1225	20180205_51_S171890_1227
sp|P61313|RL15_HUMAN	13.588316	13.473557	14.133676	13.401658	13.98376	13.987846	13.24281	13.601047	12.87455	13.415775	13.106541	13.223112	12.931901	12.403426	13.153835	12.697191	12.707093	12.006412	12.243734	12.203057	12.652612	13.815735	13.706877	13.878597	13.236899	13.634178	13.593957	13.328957	13.543829	14.01036	13.698783	13.542895	13.756607	13.307078	13.039156	13.620803	13.086634	13.159406	12.929331
sp|P61353|RL27_HUMAN	13.86314	13.687215	14.481625	13.965072	13.583625	13.803251	13.50681	13.5472555	13.3335495	13.226476	13.541458	13.532204	12.837462	12.834186	13.431973	13.104323	12.782324	12.550504	12.901464	12.657438	12.662999	14.049731	13.91612	13.490564	14.32765	13.804229	14.071925	13.749987	13.787067	13.740122	9.368045	13.709317	13.358351	13.158585	11.809945	13.311809	13.762522	13.343398	13.440585
sp|P61421|VA0D1_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.926693	10.311834	NaN	NaN	NaN	NaN	10.750767	11.037483	NaN	NaN	NaN	NaN	NaN	NaN
sp|P61457|PHS_HUMAN	12.826311	13.046751	12.787852	14.701401	12.380484	12.229289	11.99757	11.977822	12.303014	13.411063	13.747688	13.562139	NaN	NaN	NaN	13.1097975	13.686681	13.886935	13.215317	13.3210335	13.488054	12.832972	13.447874	13.612339	13.460877	10.377495	10.468929	13.172322	12.628621	12.500472	13.373597	13.705143	13.187144	NaN	NaN	NaN	13.77329	13.754151	13.793058
sp|P61513|RL37A_HUMAN	NaN	NaN	NaN	4.709201	9.517825	9.338938	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11.311306	11.440251	11.048717	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12.044567	9.457858	9.594124	NaN	NaN	NaN	NaN	NaN	NaN
sp|P61586|RHOA_HUMAN	8.171214	8.283666	8.61109	9.169967	7.9694386	9.189964	8.933598	9.719865	8.560245	10.412998	9.447741	9.148774	9.764733	10.431381	9.7400875	NaN	NaN	NaN	9.429992	9.739213	9.225702	6.049638	9.990485	9.329123	11.524503	8.967578	9.162215	NaN	6.8089943	5.4540405	11.457561	9.893678	9.595317	10.06029	6.898869	7.4340053	9.916293	8.932585	9.697379
sp|P61604|CH10_HUMAN	14.437099	14.154502	15.182052	14.375301	14.924167	14.350536	14.797775	14.6682825	14.912659	15.0097685	15.217645	14.814624	14.992929	14.74236	14.830254	14.247738	15.435126	15.586082	14.986671	15.482555	15.324801	14.803687	15.179922	15.1538105	14.013701	15.339872	15.219865	14.692428	15.291272	14.986972	14.529311	15.132986	14.869999	15.041707	14.825646	15.110516	15.229396	14.9742365	15.245232
sp|P61619|S61A1_HUMAN	10.143694	11.325873	5.915582	8.86602	8.1226845	8.939323	8.507689	9.3973255	7.987279	10.870845	9.589261	9.958737	10.904886	10.423489	10.5808325	9.406763	8.135265	7.5959463	NaN	NaN	NaN	9.77267	6.9239497	7.592479	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.905109	10.080894	9.101277	NaN	NaN	NaN
sp|P61626|LYSC_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11.167104	10.924132	11.526565	9.281402	9.1034155	9.229791	11.952911	12.152917	13.088886	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12.087077	10.454828	16.484442	NaN	NaN	NaN	NaN	NaN	NaN
sp|P61769|B2MG_HUMAN	13.315584	12.778972	14.164936	13.441404	13.579507	13.81373	13.401482	13.144424	13.614715	13.440677	13.742159	13.544548	12.743926	13.302878	12.707089	13.179832	12.890664	12.903836	12.805237	13.073694	12.710448	12.942704	13.99357	14.0670595	13.21015	13.728834	13.598979	12.510707	13.652018	12.812992	12.756817	12.789401	13.3646	12.689106	13.177718	13.74087	13.013248	13.205824	13.509786
sp|P61916|NPC2_HUMAN	9.206544	8.611237	7.6464353	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11.070078	11.098313	11.022533	10.68636	9.584643	9.420919	11.4560585	10.30997	10.601639	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.163166	10.397761	9.904887	10.586728	10.561069	10.833469
sp|P61923|COPZ1_HUMAN	12.369036	12.754958	12.558946	NaN	NaN	NaN	11.9957	12.12412	12.196915	NaN	NaN	NaN	12.047914	12.029071	12.058181	11.87335	11.680192	11.868502	NaN	NaN	NaN	13.187754	12.285851	12.596415	6.6977944	12.135944	12.088942	NaN	NaN	NaN	12.815441	12.05998	12.356863	NaN	NaN	NaN	NaN	NaN	NaN
sp|P61956|SUMO2_HUMAN	11.811799	12.208484	7.904144	12.54632	8.154391	7.4568763	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|P61970|NTF2_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12.640314	12.030655	12.571861	10.461177	11.817973	11.642292	NaN	NaN	NaN	NaN	NaN	NaN	10.716204	11.23022	12.104117	NaN	NaN	NaN	NaN	NaN	NaN
sp|P61978|HNRPK_HUMAN	14.757246	14.304952	13.993031	13.924763	15.782901	15.290177	15.254408	15.130223	15.465916	15.252828	15.009797	14.704333	15.239175	15.00059	15.111707	15.151491	15.139263	15.138323	15.222369	15.216048	15.289336	14.935712	15.825753	15.669161	16.245796	15.669975	15.520029	14.711061	14.331633	14.030686	14.7456045	14.176159	14.131843	15.049565	14.9426365	15.147778	14.055772	14.172046	14.363416
sp|P61981|1433G_HUMAN	15.139776	15.18821	15.551924	13.179871	15.44274	15.1003475	11.21024	11.088246	11.114562	13.004633	13.345677	13.1264925	12.158081	11.502554	11.3671465	12.284965	13.203	12.88636	15.406622	15.604631	15.667801	15.481604	15.231806	15.248415	12.859578	12.669061	12.668705	15.409854	15.142347	15.112431	15.720632	15.4143505	15.2714	15.593011	15.58988	15.268834	11.603414	12.05007	11.565379
sp|P62070|RRAS2_HUMAN	10.807427	10.738188	11.00774	9.300759	11.158878	11.109226	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.673993	10.360175	10.612708	NaN	NaN	NaN	NaN	NaN	NaN	8.449128	8.928828	8.847949
sp|P62081|RS7_HUMAN	14.032263	13.809132	13.035872	12.892108	12.924196	13.360046	13.68882	13.607153	13.611009	13.789152	13.822797	13.688317	13.247111	13.258496	13.268272	NaN	NaN	NaN	13.131392	13.221104	12.994561	11.815583	12.378987	12.822043	14.149979	13.951996	13.865385	13.08231	13.58195	13.863299	14.1603985	13.699887	13.440163	12.81329	12.438994	12.584037	13.404064	13.669691	13.390744
sp|P62136|PP1A_HUMAN	11.631657	11.690123	11.010019	11.844538	9.573491	9.969865	12.039016	11.828136	12.193668	NaN	NaN	NaN	11.224958	11.271456	10.856979	6.208015	10.665398	10.482848	10.916732	10.430546	10.8425665	NaN	NaN	NaN	10.952659	10.573173	10.795441	6.562833	11.080303	11.732511	11.937203	11.219159	11.544569	10.582532	10.16364	10.091757	10.59666	10.93497	11.010335
sp|P62158|CALM_HUMAN	14.055946	14.35882	17.099535	17.870342	15.531656	15.399848	15.754141	15.922146	16.148138	16.649979	16.448692	16.48899	17.172798	17.277927	17.132095	16.337925	16.563705	16.7877	15.006342	14.900586	15.149287	16.943962	16.304176	16.211725	12.896369	16.257782	16.212704	16.345291	16.356369	16.347107	16.896812	17.521324	17.254236	15.941351	15.835326	15.067475	15.899459	15.480006	15.724075
sp|P62191|PRS4_HUMAN	13.124174	13.337279	11.303515	13.082173	12.71309	12.786681	12.788317	12.586614	12.72063	13.019757	12.776866	12.834964	12.250245	12.214163	12.287961	11.972204	11.995015	12.138512	12.442553	12.616226	12.634792	11.301882	12.777945	12.788988	12.383473	10.971717	11.14867	12.559696	12.612612	12.650211	10.326738	12.702639	12.73312	12.313861	12.296517	12.04816	NaN	NaN	NaN
sp|P62195|PRS8_HUMAN	12.811572	13.029018	13.095175	13.104537	12.991951	13.129312	12.423142	12.831939	12.599145	12.2781925	12.880081	13.106553	12.487025	12.664992	12.640863	12.823849	11.588873	11.629381	12.534018	12.6458645	12.509833	13.081833	12.600569	12.343684	13.454525	13.064119	13.094953	12.778772	12.790051	12.594014	12.812307	12.537196	13.007198	12.9568815	12.551252	12.930949	12.04314	12.685062	12.72762
sp|P62241|RS8_HUMAN	15.736246	15.631197	16.053997	13.987731	15.303509	15.107506	15.562067	15.524924	15.480436	15.455362	15.373592	15.513181	14.643271	14.585464	14.6159115	15.10205	14.6239195	14.542353	14.4964695	14.450972	14.618774	13.800317	15.8622465	15.962095	15.636386	15.795226	15.652238	15.322752	15.13326	14.855348	14.720616	15.636424	15.13071	14.411961	15.408823	14.736019	14.923211	14.653209	14.66376
sp|P62244|RS15A_HUMAN	NaN	NaN	NaN	12.715771	9.811722	8.9851885	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12.903919	4.524601	5.3138065	NaN	NaN	NaN	NaN	NaN	NaN	10.028445	12.2476635	12.7324505	NaN	NaN	NaN	NaN	NaN	NaN
sp|P62249|RS16_HUMAN	9.764933	10.209186	11.296808	10.407138	11.605537	11.136464	9.878266	9.762309	10.768437	11.539382	11.725508	11.803657	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.8008294	11.337058	10.919236	11.534128	11.271253	9.767774	10.686038	10.394672	11.041761	10.860701	11.179965	11.308331	NaN	NaN	NaN	NaN	NaN	NaN
sp|P62258|1433E_HUMAN	15.689125	15.639605	15.373878	11.823004	15.013819	14.496206	13.369906	13.133338	13.408525	15.359051	15.069646	14.90076	15.3018875	15.30305	15.367855	15.922642	15.689297	15.61441	15.078991	14.659688	14.795627	11.37864	15.08091	14.855939	15.637862	13.288164	13.34995	15.387783	15.191949	14.969468	15.822702	15.337441	15.768347	15.225612	15.451787	15.250602	15.3190975	15.271285	15.167807
sp|P62263|RS14_HUMAN	14.888055	14.595083	13.39828	14.522007	13.919229	14.35732	13.826831	13.66825	13.564483	13.877038	13.606646	13.593471	14.101312	14.1046715	14.20445	13.443449	13.857564	14.137812	13.906687	13.804777	14.000002	14.048412	14.738063	14.573918	14.016213	13.420692	13.7246065	14.576923	14.504043	14.391796	15.234983	12.782068	12.54636	13.851067	14.631659	13.983998	14.206694	13.944806	14.017166
sp|P62266|RS23_HUMAN	12.042044	11.768879	11.735406	4.447913	13.342457	12.989105	12.96189	12.931063	12.804554	12.4626875	13.042831	13.197802	NaN	NaN	NaN	12.452274	12.010867	11.737392	12.179602	10.71164	11.822802	13.431007	13.432703	13.232903	9.468606	12.977995	12.819371	12.469266	13.069499	13.115888	12.5652	13.119696	12.117528	NaN	NaN	NaN	12.467529	12.682717	12.448438
sp|P62269|RS18_HUMAN	12.563991	12.3249235	13.195512	13.054892	12.506531	12.688003	12.973853	12.736802	12.682248	12.619811	12.735564	12.864417	12.263334	12.269392	13.134174	12.301199	11.955068	11.634932	11.558706	11.789998	11.530718	13.676637	13.214092	13.156399	12.501268	12.867549	13.409773	13.208641	13.19788	13.151801	12.596285	13.248378	13.27039	12.581626	12.426661	12.884505	12.48189	12.638506	12.461607
sp|P62273|RS29_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	11.595699	11.873882	12.154309	12.095339	12.300155	12.418695	11.645583	11.460199	11.510121	11.274759	8.992846	8.796117	NaN	NaN	NaN	NaN	NaN	NaN	13.020424	11.471702	11.678203	11.389913	11.915302	11.593478	11.922218	12.048139	11.666852	11.46126	11.910753	10.995873	NaN	NaN	NaN
sp|P62277|RS13_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	9.9347725	10.225686	9.92475	10.494952	10.811852	11.559291	9.938902	10.168631	10.965735	9.704559	10.017054	9.917392	9.833357	10.480983	10.648943	11.407487	9.833662	10.533906	11.4678545	11.77504	11.574279	11.57824	11.519871	11.659615	NaN	NaN	NaN	10.297396	9.730446	11.250058	10.391084	10.002175	9.718114
sp|P62280|RS11_HUMAN	12.854899	13.2120285	11.328459	11.479919	12.46462	11.8357525	11.991884	11.749203	11.623875	11.5635805	11.392129	11.661895	11.486641	11.571222	12.001864	10.802921	6.2010984	4.1171894	NaN	NaN	NaN	12.945211	11.85232	11.845605	11.92191	11.794335	11.885232	12.575823	12.396431	12.271391	12.455107	12.197852	12.148515	10.4679785	10.8054695	11.1033325	11.329829	11.3112545	10.552089
sp|P62306|RUXF_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11.917126	12.000389	11.653296	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|P62316|SMD2_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.114672	8.487798	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.7816925	9.168877	8.499298
sp|P62318|SMD3_HUMAN	12.922486	12.916598	12.856052	11.260767	12.566418	12.416468	12.437507	12.464531	12.467439	12.141887	12.42819	12.432504	12.338076	12.279341	12.041649	12.164912	12.073267	12.303478	11.877594	11.974458	11.668609	13.335628	12.821478	12.632511	NaN	NaN	NaN	NaN	NaN	NaN	11.499867	12.338793	12.605203	12.48512	12.685024	11.412506	12.283802	12.161342	12.329217
sp|P62330|ARF6_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.347606	9.923625	10.896823	NaN	NaN	NaN	NaN	NaN	NaN
sp|P62333|PRS10_HUMAN	13.28116	13.186546	13.053578	13.079796	12.792577	13.77591	13.022811	13.214048	13.024738	12.479003	13.2915945	13.811229	12.550136	12.860546	12.459682	12.925705	12.742112	13.080766	11.819268	11.211993	11.635611	NaN	NaN	NaN	12.319692	12.3794985	12.316684	12.738726	12.322402	12.469316	12.769504	10.953986	11.003527	12.819271	11.402089	12.3830385	12.98981	12.613337	12.649462
sp|P62424|RL7A_HUMAN	12.972258	13.4129505	14.926356	14.590804	14.535236	14.311264	14.064461	14.005651	13.623796	13.953457	13.876376	13.975075	13.28785	13.629735	14.422594	12.13622	13.583392	13.183945	13.355078	13.409977	13.489128	14.204319	14.77018	14.807052	12.312154	15.04946	14.657	14.455563	14.611199	14.709318	15.166572	14.293362	14.067223	13.492016	14.287432	14.440836	14.340474	13.874989	13.7404
sp|P62491|RB11A_HUMAN : sp|Q15907|RB11B_HUMAN	11.31972	11.034135	11.0597925	6.2861147	12.346845	12.092813	12.303918	12.543735	12.091769	12.421591	11.962004	12.169702	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.643206	12.190242	12.56537	9.3604965	11.81337	11.408228	11.817317	12.128597	12.147262	5.1446934	12.208983	13.1571455	NaN	NaN	NaN	NaN	NaN	NaN
sp|P62495|ERF1_HUMAN	10.831495	10.710945	10.713394	11.1321745	10.60862	10.923272	10.695622	10.327136	11.05352	10.532769	11.235973	11.209303	NaN	NaN	NaN	NaN	NaN	NaN	9.917398	10.24281	9.83912	11.452238	11.009683	10.990744	11.317549	11.238115	10.510079	10.769327	10.327199	10.864864	-0.629385	11.013804	11.3783655	NaN	NaN	NaN	NaN	NaN	NaN
sp|P62701|RS4X_HUMAN	12.21148	12.226036	12.052287	12.34323	12.513559	12.714003	12.185231	12.240622	12.0835285	12.354887	12.384168	12.635318	11.89333	11.9452095	12.40238	10.557875	11.772021	11.63207	10.94305	11.120296	10.952032	12.38183	11.912395	11.972249	11.822646	11.518733	11.287978	12.575599	12.121661	12.550789	12.556199	12.683621	12.863028	11.746387	4.704485	12.214619	11.864008	11.953003	12.215897
sp|P62714|PP2AB_HUMAN : sp|P67775|PP2AA_HUMAN	12.023	12.461664	12.42512	12.428085	10.611368	10.692041	NaN	NaN	NaN	NaN	NaN	NaN	11.491103	12.054323	11.880503	12.16399	11.777685	11.521849	NaN	NaN	NaN	NaN	NaN	NaN	12.3156595	11.233807	11.720333	NaN	NaN	NaN	12.031402	11.902443	12.478988	NaN	NaN	NaN	11.001974	11.421466	11.3200445
sp|P62750|RL23A_HUMAN	13.46893	13.234682	13.027143	15.61405	13.044012	13.334616	15.21505	14.849354	15.06549	13.102849	13.046695	12.73292	14.908165	14.9828005	14.922972	15.201505	14.853418	14.942569	14.57307	14.672886	14.800851	15.893365	15.531127	15.802112	15.655884	15.502277	15.444708	15.567687	15.487403	14.970254	15.607553	15.3911495	14.687534	14.944503	13.114883	14.930401	15.653758	15.412873	15.325236
sp|P62753|RS6_HUMAN	14.74678	14.553776	14.741528	14.287947	14.37305	14.3025465	14.50242	14.700201	14.432461	14.327177	14.239429	14.265927	14.407001	14.353235	14.422932	14.789382	14.175406	13.965421	13.538547	13.944117	13.704233	15.71455	14.988196	15.0595455	14.657276	14.523075	14.741466	15.102538	14.836509	14.789366	14.744959	14.402168	14.2526655	13.873403	14.145801	14.066876	14.5814705	14.378526	14.406057
sp|P62805|H4_HUMAN	15.352061	15.45696	15.635562	16.181656	15.393695	15.626209	15.217964	15.3229265	15.353749	15.890958	15.757334	16.241058	15.189287	15.688771	15.6621895	15.333371	15.409431	14.919334	14.666181	15.029586	15.03659	16.437439	16.285961	15.8545475	15.026529	15.655412	15.906787	15.678092	15.299626	15.345126	16.253902	16.252098	17.719954	14.359861	14.057903	14.739144	14.927012	15.112885	14.974131
sp|P62820|RAB1A_HUMAN	12.74457	12.127538	12.468506	NaN	NaN	NaN	NaN	NaN	NaN	8.215332	8.826648	7.9504557	NaN	NaN	NaN	11.201777	10.914427	10.912169	7.650276	8.173727	8.872441	12.2354	11.75957	12.00212	11.324123	10.362115	10.720547	10.659914	10.315834	10.531162	NaN	NaN	NaN	1.8483896	9.789044	NaN	10.359392	11.029326	11.154692
sp|P62826|RAN_HUMAN	15.112258	14.92402	14.740213	15.279092	14.45342	14.511972	14.398755	14.368958	14.800318	14.137644	14.357845	14.345914	14.296719	14.176462	14.032695	13.282932	13.880079	13.837776	13.896573	14.024842	14.119828	15.098453	15.0053625	14.996301	13.702223	14.782765	14.729784	14.471815	14.569881	14.410782	14.521725	14.484203	14.581177	13.96406	13.164866	14.099678	13.829347	13.954897	14.127824
sp|P62829|RL23_HUMAN	13.46335	13.9191885	13.462988	12.617109	12.437193	12.479992	12.710526	12.373468	12.758152	12.16603	11.918561	12.097466	12.496133	13.103754	12.676528	11.006659	11.108991	10.377734	12.573909	11.999667	12.553279	12.786559	12.763469	12.583802	13.889719	14.0206785	13.9735365	12.366419	12.70843	12.541434	12.468688	12.36547	12.141056	10.364605	11.242516	11.318629	13.022389	13.306433	12.884635
sp|P62837|UB2D2_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.841483	10.275125	10.156376	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|P62841|RS15_HUMAN	12.853641	12.602162	12.550082	4.3851585	12.861041	13.4460335	12.901806	12.630829	12.613179	12.484088	12.429307	12.088213	12.416265	12.163162	12.034523	12.03901	11.651973	11.744409	11.685605	11.580691	11.575737	12.912186	12.737847	12.475701	12.665286	12.495473	12.7644415	10.315377	13.008837	12.719607	13.074024	12.578573	12.478358	11.942238	12.356796	12.194773	11.88908	12.396843	12.155906
sp|P62847|RS24_HUMAN	12.278037	11.72065	11.891958	11.983954	12.37088	12.485166	11.438971	11.946894	11.401128	10.907517	11.315473	11.739809	11.822916	11.603064	11.401727	NaN	NaN	NaN	13.201271	12.342432	12.843089	14.452697	14.057769	13.814974	NaN	NaN	NaN	9.792369	9.063638	10.018332	11.554281	11.202414	10.97361	10.048556	-3.24234	6.797439	NaN	NaN	NaN
sp|P62851|RS25_HUMAN	14.2154455	14.159385	14.930714	13.590489	14.228305	14.701398	14.345343	14.299145	14.213455	14.252596	14.290338	14.603781	13.936185	13.529127	13.737495	13.511362	14.125405	13.915584	12.767225	12.890204	12.671349	14.061236	14.846278	14.846514	13.920669	14.806023	14.877337	13.865338	14.6289425	14.525996	13.489759	14.627086	14.31426	13.900894	14.079373	14.302364	14.563546	14.110096	14.275206
sp|P62854|RS26_HUMAN	14.444399	14.214396	14.336101	15.074693	14.574561	14.712265	NaN	NaN	NaN	NaN	NaN	NaN	14.475333	14.363513	14.14321	NaN	NaN	NaN	13.987945	13.546936	13.688102	14.969371	15.034309	14.95753	13.637958	13.480417	13.457472	13.658797	13.73344	13.62952	15.640157	14.77928	14.325323	14.567907	14.960514	14.635467	14.345041	14.492518	14.373309
sp|P62854|RS26_HUMAN : sp|Q5JNZ5|RS26L_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	13.53818	13.669352	13.641293	NaN	NaN	NaN	13.315516	13.012466	12.93966	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|P62857|RS28_HUMAN	12.011104	12.466767	12.484677	12.294579	12.373624	12.342361	12.3012295	12.115208	13.065153	12.377267	13.062617	12.627081	12.505874	12.172962	12.750904	NaN	NaN	NaN	11.091175	10.726917	10.671109	13.466179	13.36013	13.54702	12.533464	12.750289	12.753592	13.131318	12.781795	12.447155	13.173257	12.186057	12.45174	11.78195	12.850027	12.176746	12.073666	12.395123	12.022877
sp|P62861|RS30_HUMAN	13.468453	13.332632	13.315267	13.668815	13.07657	12.854967	NaN	NaN	NaN	12.859125	12.6708765	12.221106	12.643727	12.559232	12.73282	NaN	NaN	NaN	12.131337	12.159729	12.786616	NaN	NaN	NaN	6.3657923	12.831216	12.612696	NaN	NaN	NaN	4.992607	12.86977	12.338396	12.470468	12.760909	12.547782	12.48278	12.7555895	12.617709
sp|P62873|GBB1_HUMAN	13.181315	12.981408	11.616991	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.330544	9.560962	9.917444	12.361017	11.439796	11.477689	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|P62873|GBB1_HUMAN : sp|P62879|GBB2_HUMAN	NaN	NaN	NaN	13.478343	12.221445	12.642044	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12.267461	12.895576	12.951256	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|P62873|GBB1_HUMAN : sp|P62879|GBB2_HUMAN : sp|Q9HAV0|GBB4_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	13.161686	12.77207	12.736686	NaN	NaN	NaN	NaN	NaN	NaN	12.280836	11.801134	11.407222	12.488235	12.316788	12.563099	NaN	NaN	NaN
sp|P62879|GBB2_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-6.0523214	7.6569853	NaN	NaN	NaN	NaN	12.519128	12.5563135	11.922332	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11.746362	12.14399	11.642982
sp|P62888|RL30_HUMAN	11.775281	12.042674	11.5547495	0.21249866	10.492657	10.641259	8.958762	11.661343	8.7353325	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.839115	10.486569	10.73683	NaN	NaN	NaN	7.659711	10.14549	10.12951	NaN	NaN	NaN	9.381277	8.955645	9.202564	NaN	NaN	NaN	NaN	NaN	NaN
sp|P62899|RL31_HUMAN	14.317059	14.391032	14.040107	14.220427	14.218469	14.182317	13.8043375	13.658345	13.787885	14.344762	13.632184	13.956772	13.488941	13.41968	13.837589	13.872981	13.417483	13.316286	13.472739	13.076617	13.087727	14.805325	13.948627	13.520173	14.338236	13.90364	14.164164	14.335473	14.010133	14.310935	14.447529	14.139812	13.665281	13.640784	14.188223	13.646903	13.606963	13.610428	13.117775
sp|P62906|RL10A_HUMAN	13.327414	13.949945	14.067352	13.634055	12.383084	12.53337	13.537054	13.826929	13.534922	13.305555	13.349745	13.584613	13.168818	13.182014	13.165931	9.480711	12.252488	11.937994	12.0593	12.448501	12.275375	14.356512	13.1206455	13.20468	11.184771	13.144981	12.330592	13.997783	13.475243	13.945515	12.170382	13.803971	13.381396	12.785774	12.859926	12.663299	12.005978	12.22906	11.863373
sp|P62910|RL32_HUMAN	12.452917	11.894838	12.085851	6.694094	12.76859	12.627534	11.499508	11.549188	11.54372	12.079686	11.955152	12.029611	11.297963	11.01313	11.803988	10.063372	11.593911	11.511003	10.971235	11.20404	11.178847	11.235434	11.968164	12.252545	10.552434	12.314227	11.530126	11.269563	11.773456	12.336972	10.573142	12.046901	11.006379	10.39908	11.531358	11.754477	11.205964	12.232064	12.112557
sp|P62913|RL11_HUMAN	13.531185	13.609827	11.234672	14.385085	11.57618	12.001424	11.453997	11.922895	11.876636	13.870938	14.078697	13.790264	NaN	NaN	NaN	NaN	NaN	NaN	10.838269	11.206207	11.097028	14.275394	13.318461	13.438296	11.772203	11.294904	10.746259	11.273374	11.362356	11.148422	13.81941	13.798113	13.978496	13.734943	13.362492	13.541151	NaN	NaN	NaN
